,smiles,mp,db,db_index,train/test
40328,CC(C)(C)C(=O)NC1=CC(C(O)=O)=C(F)C=C1,453.15,Enamine,21479,True
40332,OC(=O)C1CCCN(C1)S(=O)(=O)C1=CC=C(Br)C=C1,481.15,Enamine,184,True
40333,OC(=O)C1CC(=O)CC1C(O)=O,460.15,Enamine,21830,True
40334,[O-][N+](=O)C1=C(F)C=C(Br)C(=C1)S(Cl)(=O)=O,354.15,Enamine,21324,True
40335,CC(C)(OC1=CC=C(F)C=C1)C(O)=O,342.15,Enamine,5404,False
40336,NC1=C(C=C(Br)C=N1)S(N)(=O)=O,473.15,Enamine,19040,True
40337,NS(=O)(=O)C1=CC=C(SCC(O)=O)C=C1,431.15,Enamine,15857,True
40338,COC1=C(NC2=NC3=C(S2)C=C(S3)C(O)=O)C=CC=C1,509.15,Enamine,11996,True
40340,CN1N=C(C)C(C(=O)NC2(CCCC2)C(O)=O)=C1C,509.15,Enamine,22325,True
40343,NCC1=NN=C2C=CC=CN12,405.15,Enamine,6017,True
40345,OC(=O)CN1C=C(C=CC1=O)[N+]([O-])=O,499.15,Enamine,15381,True
40347,CC1=C(SC2=CC=C(C=C2)C(O)=O)C=CC=C1,452.15,Enamine,4978,True
40349,CCOC(=O)C1=C(CBr)C(C#N)=C(N)S1,480.15,Enamine,2093,True
40351,OC(=O)CNC(=O)C=CC1=CC=CO1,493.15,Enamine,11091,True
40352,CCCCN(C)C1=CC=C(C=C1)C(O)=O,408.15,Enamine,15457,True
40353,CCN1C=C(Br)C=C1C(O)=O,422.15,Enamine,12943,True
40354,CCOC1=C(C=C(Br)C=C1)S(=O)(=O)NC1=CC=C(N)C=C1,351.15,Enamine,889,True
40355,OC(=O)C1=CC(=CC=C1)S(=O)(=O)NC1=C(C=CC=C1)C1=CC=CC=C1,438.15,Enamine,2918,True
40356,CC(Cl)C(=O)NC1=CC(F)=C(C)C=C1,376.15,Enamine,9462,True
40358,CC(C)C1=CC(OCC(O)=O)=C(C)C=C1,427.15,Enamine,2601,True
40359,O=CC1=COC(=N1)C1=CC=CC=C1,364.15,Enamine,18544,True
40360,CC1=C(C(O)=O)C(C)=C(C=C1)S(Cl)(=O)=O,421.15,Enamine,5694,True
40361,CC1=CC=C(C=C1)C1=NOC(=C1)C(O)=O,478.15,Enamine,11388,True
40362,COC1=CC=C(C=C1)N1CCN(CC1)C(=O)CCCl,347.15,Enamine,10805,True
40363,OC(=O)C1=CC(=CN1)C#N,530.15,Enamine,21936,True
40364,OC(=O)C1=CN=C(S1)C1=COC=C1,500.15,Enamine,20441,True
40366,CC1=C(SC(=C1)S(Cl)(=O)=O)C(O)=O,468.15,Enamine,12010,True
40367,CC1=C(CO)C=CC(F)=C1,318.15,Enamine,7926,True
40370,CN1C=C(C=CC(O)=O)C(=O)N(C)C1=O,546.15,Enamine,9809,True
40372,CN(C)C1=C2C=CC(=CC2=NC=N1)C(O)=O,597.15,Enamine,21739,True
40373,COC1=CC(NC(=S)NN)=CC=C1,442.15,Enamine,1228,True
40374,NC1=C(Br)N=CC=N1,403.15,Enamine,4866,True
40375,CC(=O)N1CCN(CC1)S(=O)(=O)C1=CC(=CC=C1)C(O)=O,533.15,Enamine,2108,True
40378,OC(=O)C=C1CCCCC1,364.15,Enamine,14254,True
40380,CCN(CC)C(=O)C1=CC=C(O)C=C1,394.15,Enamine,20698,True
40382,CCOC(C)C1=NC=CN1,343.15,Enamine,21389,True
40386,OC(=O)C1=CC(=C(Br)O1)S(Cl)(=O)=O,413.15,Enamine,14382,True
40387,NC1=CC(=NN1C1=CC=CC=C1)C1CC1,408.15,Enamine,8463,True
40390,OC(=O)C1=CC=C(NS(=O)(=O)C2=CC(Cl)=C(F)C=C2)C=C1,514.15,Enamine,4134,True
40395,OC(=O)C1=CC(=C(Cl)C=C1)S(=O)(=O)N1CCOCC1,450.15,Enamine,169,True
40396,O=CC1=C2C=CC=CC2=CC=N1,325.15,Enamine,20522,True
40400,CC1=CC(=O)NC(=N1)C1=NC=CC=N1,446.15,Enamine,15737,True
40401,COC1=CC(NC(=O)NN)=C(Cl)C=C1,433.15,Enamine,20959,True
40402,OC(=O)CCC(NC(=O)CC1=CC2=C(C=CC=C2)C=C1)C(O)=O,447.15,Enamine,11627,True
40403,COC1=C(NC(C)=O)C=C(C=C1)S(Cl)(=O)=O,419.15,Enamine,5933,True
40404,FC(F)(F)C1=CC2=C(NC(=O)OC2=O)C=C1,543.15,Enamine,20891,True
40405,BrC1=CC=C(NCC2=NC=CC=C2)C=C1,350.15,Enamine,13617,False
40407,[O-][N+](=O)C1=C(NC2=C(F)C=C(F)C=C2)C=CC=C1,353.15,Enamine,7050,True
40409,BrCCOC1=CC=C(C=C1)C#N,330.15,Enamine,2446,True
40410,OC(=O)C1=CN(C(=O)C=C1)C1=C(F)C=CC=C1,523.15,Enamine,3560,True
40411,OC(=O)CCC1=NC2=C(C3=C(CCC3)S2)C(=O)N1,494.15,Enamine,3036,True
40415,CS(=O)(=O)C1=CC(NC(=O)CCl)=C(F)C=C1,400.15,Enamine,5433,True
40416,CCCCCCOC(=O)C1=CC=C(N)C=C1,333.15,Enamine,3493,True
40418,CC(C)(C)OC(=O)NCCNS(=O)(=O)C1=CC=C(N)C=C1,404.15,Enamine,14680,True
40422,OC(NC1=CC=NC=C1)=C1N=CC=CC1=O,438.15,Enamine,18748,True
40423,CC1=NN(C(C)=C1NC(=O)CCl)C1=CC=CC=C1,423.15,Enamine,2455,True
40424,CS(=O)(=O)C1=C(C(O)=O)C(Cl)=CC=C1,421.15,Enamine,7098,True
40427,CNC(=O)NC(C)(C)C(O)=O,413.15,Enamine,14249,True
40428,CNC(=O)C1=CC=C(C=C1)C#N,483.15,Enamine,10633,True
40429,OC(=O)C1=C(N=CC=N1)C(=O)NCC1=CC=C(F)C=C1,444.15,Enamine,11935,True
40433,OC(=O)CCC(=O)C1=CC=C(C=C1)S(Cl)(=O)=O,400.15,Enamine,22074,True
40436,NNC(=O)C1=C(Br)C=CC(F)=C1,423.15,Enamine,17670,True
40438,CC1=C(C=NN1CCOC1CCCCO1)C(O)=O,413.15,Enamine,5990,True
40440,COC1=CC=C(C=C1)C(NC(=O)CCl)C1=CC=C(OC)C=C1,392.15,Enamine,8132,True
40442,OC(=O)C1=CN(N=C1)C1=CC=C(Br)C=C1,528.15,Enamine,13059,False
40444,CCC1(C)NC(=O)N(CC(O)=O)C1=O,430.15,Enamine,2948,True
40445,CN1C=C(Br)C(=N1)[N+]([O-])=O,431.15,Enamine,18721,False
40446,OC1=CC=CC2=C(O)C=CC=C12,534.15,Enamine,14286,True
40447,SC1=NNC(=N1)C1=NC=CC=C1,553.15,Enamine,19896,True
40450,ClCC(=O)NC1=NN=C(O1)C1=CC=CC=C1,493.15,Enamine,717,True
40453,COCC(=O)C1=CC(=CC=C1)[N+]([O-])=O,379.15,Enamine,15220,True
40456,COC1=CC2=C(NC3=C2CCCC3)C=C1,333.15,Enamine,6638,True
40457,CC1=NN(C(C)=C1NC(=O)CCCl)C1=CC=CC=C1,393.15,Enamine,9900,False
40459,OC(=O)CCSCC1=NC=CC=C1,348.15,Enamine,13624,True
40461,CC(C)NCC1=NN=C(O1)C1=CC=C(C=C1)[N+]([O-])=O,451.15,Enamine,3014,True
40465,ClCC(=O)NCC1CCN(C1)C1=CC=CC=C1,335.15,Enamine,13408,False
40467,CC1C(NC1=O)C1=CC=CC=C1,366.15,Enamine,21543,True
40468,CS(=O)(=O)NCCC1=CC=C(C=C1)C(O)=O,445.15,Enamine,9501,False
40469,CC(Cl)C(=O)NC1=CC=C(Cl)C=C1,374.15,Enamine,2640,False
40472,BrC1=C2CCCC(=O)NC2=CC=C1,443.15,Enamine,7898,False
40474,CC(C)CCOC1=CC=C(C=C1)C(=O)NN,382.15,Enamine,1400,True
40475,CN(C)S(=O)(=O)C1=C(Cl)C=CC(N)=C1,400.15,Enamine,778,True
40476,CNS(=O)(=O)C1=CC=C(C=C1)C(O)=O,521.15,Enamine,8348,True
40477,OC(=O)C1CSC2=C(O1)C=CC=C2,400.15,Enamine,15715,True
40479,COC1=CC=C(C=C1)C(N)C1=CC(=CC=C1)S(C)(=O)=O,354.15,Enamine,21620,True
40481,CN1C=NN(C1=O)C1=CC=C(N)C=C1,433.15,Enamine,6129,True
40483,OC(=O)C1CC2CCCCC2N1C(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,443.15,Enamine,20153,True
40485,FC(F)OC1=C(C=O)C(Cl)=CC=C1,311.15,Enamine,19214,True
40486,NC1=C2CCCC2=NN1C1=CC=CC=C1,454.15,Enamine,8586,True
40491,OCC1=NC=CN1CC(F)(F)F,363.15,Enamine,17251,True
40492,CCOC(=O)C1=C(C)C(C(=O)OC(C)(C)C)=C(N)S1,364.15,Enamine,10597,False
40493,NCC1=CC2=C(S1)C=CS2,332.15,Enamine,4647,True
40495,NS(=O)(=O)C1=CN(CC2=CC=CC=C2)N=C1,431.15,Enamine,22250,False
40499,CN1C(S)=NC2=C(SC=C2)C1=O,587.15,Enamine,9627,True
40506,CC(C)C1=NOC2=C1C(=CC(=N2)C1=CN=CC=C1)C(O)=O,553.15,Enamine,15164,True
40512,CS(=O)(=O)C1=CC=C(OCCBr)C=C1,374.15,Enamine,20360,True
40513,COC1=C(C=C(F)C=C1)C(=O)CBr,348.15,Enamine,11087,True
40514,FC1=CC=C(C=C1)S(=O)(=O)NC1CC1,328.15,Enamine,12424,True
40518,CC(=O)C1=C(C)N=C2SC=CN12,406.15,Enamine,9707,True
40519,CC1=NN=C(O1)C1CC2=C(CN1)C=CC=C2,339.15,Enamine,13843,True
40520,ClC1=C(C#N)C(Cl)=NS1,338.15,Enamine,12532,True
40526,CC(C)C1=NN(C)C2=C1C=C(S2)C(O)=O,483.15,Enamine,21507,True
40535,COC1=NC(=NC(Cl)=N1)N1CCCCCC1,388.15,Enamine,22207,True
40544,CC(Cl)C(=O)C1=C(N)N(C)C(=O)N(C)C1=O,414.15,Enamine,2645,True
40545,CN1C=CC(=N1)N1CCCC(Br)C1=O,378.15,Enamine,21308,True
40546,CC(C)NC(=O)NC(=O)CCl,360.15,Enamine,1390,True
40547,OC(=O)C1CCC2=C(C1)NN=C2,508.15,Enamine,21160,True
40549,[O-][N+](=O)C1=C2C=CC=NC2=CC=C1F,358.15,Enamine,6400,True
40550,NS(=O)(=O)C1=CC(C(O)=O)=C(F)C(Cl)=C1,502.15,Enamine,4926,True
40551,COC1=C(C=CC=C1)C1=CN=C(CCl)O1,360.15,Enamine,21605,True
40556,OC(=O)CCSC1=C2C=CC(Cl)=CC2=NC=C1,483.15,Enamine,3518,True
40558,CN(C1=CC=CC=C1)C1=C(C=CC=C1)C(O)=O,379.15,Enamine,12657,True
40559,ClCC(=O)NCC1=CC=C(C=C1)C(=O)N1CCCC1,402.15,Enamine,10386,True
40562,COC1=CC(OC)=C(C=C1)C(=O)C1=CC=CC=C1,355.15,Enamine,14732,True
40564,CC1=C(C(=NN1)C(O)=O)[N+]([O-])=O,457.15,Enamine,15768,False
40565,O=C1CC2CCCC3=C2C1=CC=C3,369.15,Enamine,6289,True
40566,ClC1=CC=C(C=C1)C1CC(=O)N1,364.15,Enamine,21266,False
40567,OC(=O)C=CC1=C(Cl)C2=C(C=CC=C2)S1(=O)=O,540.15,Enamine,8246,True
40568,CC(C)C1=C(N=NN1C1=CC=C(F)C=C1)C(O)=O,420.15,Enamine,11216,True
40570,FC1=C(F)C=C(C=C1)C1=CN=C(N1)C1CCNCC1,461.15,Enamine,15738,True
40572,ClS(=O)(=O)C1=CNC(=O)NC1=O,429.15,Enamine,7296,True
40573,CC1=NN=NN1C1=CC(N)=CC=C1,395.15,Enamine,11712,True
40574,CN1C(Cl)=C(C=O)C2=C1C=CC(C=O)=C2,438.15,Enamine,2252,True
40575,BrC1=CC(=C(Br)C=C1)S(=O)(=O)CC#N,408.15,Enamine,1591,True
40576,NC1=NC(=CS1)C1=CC=C(Cl)S1,372.15,Enamine,968,True
40578,CC1=CC=C(C=C1)S(=O)(=O)N1CCCC(C1)C(O)=O,423.15,Enamine,181,True
40579,COC1=CC(=CC=C1)C1=CC=C(CN)C=C1,320.15,Enamine,21268,True
40583,O=C(CNC1=CC(=CC=C1)C#C)N1CCOCC1,459.15,Enamine,15544,True
40584,CC(C)(C)C1CCC(CC1)C1=NNC(N)=C1,406.15,Enamine,20093,True
40585,O=C1NS(=O)(=O)C2=C1C=CC=N2,473.15,Enamine,6706,True
40588,FC1=CC=C(C=C1)C(=O)CC1=C(Cl)C=C(Cl)C=C1,382.15,Enamine,18526,True
40589,CC(=O)N1CCC(CC1)S(Cl)(=O)=O,369.15,Enamine,14878,True
40591,COC1=CC(=C(NC(=O)CCCl)C=C1)[N+]([O-])=O,371.15,Enamine,10258,True
40593,COC1=C2N=C(NC(=O)OCC(F)(F)F)SC2=CC=C1,407.15,Enamine,15298,True
40596,NC1=CC(=CC(F)=C1)N1CCOCC1,365.15,Enamine,16198,True
40597,CC1=NC(=NC=C1)C1=CC(N)=CC=C1,397.15,Enamine,19611,True
40600,CCOC(=O)CC1=CC=C(F)C=C1,303.15,Enamine,7668,True
40603,CSC1=NC2=C(O1)C=CC=N2,336.15,Enamine,18679,True
40606,CN(C)C1=C(C=C(C=O)C=C1)[N+]([O-])=O,378.15,Enamine,1428,True
40609,COC1=C(N)C=C2SC(C)=NC2=C1,363.15,Enamine,16995,True
40610,FC(F)(F)C1CC(=O)NC2=C(C=CC=C2)N1C(=O)CCl,433.15,Enamine,10039,True
40611,N(C1=NC2=C(S1)C=CC=C2)C1=CC=CC=C1,413.15,Enamine,7416,True
40612,FC1=CC=C(C=C1)N1C(=O)CSC1=S,411.15,Enamine,2801,True
40614,OCC1=CC2=C(N1)C=CC=C2Cl,338.15,Enamine,22387,False
40615,OC(=O)C1=CSC(=N1)C1=CC=CO1,455.15,Enamine,10570,True
40617,FC(F)(F)COC(=O)NCC1=CN=CC=C1,319.15,Enamine,9591,True
40618,CC1=NC(COC2=CC=C(C=C2)C(O)=O)=NO1,471.15,Enamine,9727,True
40619,OC1=NC(=NC=C1)C1CC1,426.15,Enamine,18254,False
40620,NC1=CC2=C(NC(=O)CC2)C=C1,444.15,Enamine,11189,True
40621,NC1=C(C=CC=C1)C(=O)NCCC1=CC=CC=C1,384.15,Enamine,910,True
40623,CC(=O)C1=C(Cl)N=C2C=CC=CN12,390.15,Enamine,19929,True
40625,CC(C)S(=O)(=O)C1=C(C=CC=C1)C(O)=O,423.15,Enamine,11798,True
40630,CCCCOC1=CC2=C(C=C(N2)C(O)=O)C=C1,447.15,Enamine,8891,False
40631,CC1=C(CCC(O)=O)C(=O)NC(=O)N1,580.15,Enamine,9872,True
40632,CC1=C2C=CC=CC2=NC(O)=C1C(O)=O,528.15,Enamine,3216,True
40634,COC1=C(C=CC(CCl)=C1)[N+]([O-])=O,323.15,Enamine,22192,True
40635,COC(=O)C1=C(Cl)N=CC(=C1)S(Cl)(=O)=O,322.15,Enamine,12404,True
40638,ClC1=C2SC=CC2=NC=C1,306.15,Enamine,21451,True
40644,NC1=NN=C(CC2=CC(F)=CC=C2)O1,420.15,Enamine,12525,True
40646,OC(=O)CCCNS(=O)(=O)C1=CC(Cl)=C(Cl)C=C1,397.15,Enamine,1801,True
40649,OC(=O)C1CC(=O)NC(=O)C1,478.15,Enamine,16503,True
40650,CCC1CCCCC1NC(=O)C1=CC(F)=NC=C1,343.15,Enamine,3770,True
40651,NC1=CC2=C(OC(=N2)C2=C(F)C=CC=C2)C=C1,440.15,Enamine,13052,True
40652,CN(C)C1=C(C=C(C=C1)C(O)=O)[N+]([O-])=O,472.15,Enamine,3032,True
40656,NC1=C(O)C=CC(Br)=C1,401.15,Enamine,18138,True
40657,CN1N=C(C)C2=C1N=C(C)C(CC(O)=O)=C2C,519.15,Enamine,12592,True
40658,OC(=O)CNCC1CC1,496.15,Enamine,12707,True
40659,ClCC(=O)NC1=C(Cl)C=CC(=C1)S(=O)(=O)N1CCOCC1,405.15,Enamine,623,True
40660,CC1=CC(=CC(C)=C1)C1(CC1)C(O)=O,438.15,Enamine,13343,True
40661,CC1=C(N)C=C(NC(=O)C2=CC=CC=C2)C=C1,418.15,Enamine,12544,True
40664,N#CCN1CCN(CC2=CC=CC=C2)CC1,323.15,Enamine,4466,True
40665,CC(C)OC1=CC(=CN=C1)C(O)=O,446.15,Enamine,4942,True
40666,CC1=C(SC(=N1)C1=C(Cl)C=CC=C1)C(O)=O,491.15,Enamine,16026,True
40668,OC(=O)C1=CC2=C(CCCC2=O)NC1=O,563.15,Enamine,10126,True
40669,FC1=CC(NC(=O)C=C)=CC(F)=C1,429.15,Enamine,21577,True
40672,NC1=NC=C(N=C1)C#N,460.15,Enamine,3342,True
40673,NC1=C2C(=O)N(C3CC3)C(=O)C2=CC=C1,433.15,Enamine,7099,False
40674,CCOC1=C(O)C(Cl)=CC(=C1)C(O)=O,478.15,Enamine,2432,True
40677,ClS(=O)(=O)C1=CC2=C(C=C1)N=CNS2(=O)=O,521.15,Enamine,16286,True
40682,CCN(CC)S(=O)(=O)C1=CC(=CC=C1)C(=O)NC(C(C)C)C(O)=O,384.15,Enamine,1324,False
40683,OC(=O)CCC1=NC(=NO1)C1=CC(Br)=CS1,403.15,Enamine,13909,True
40686,CC1=C(N)C=C(C=C1)S(=O)(=O)NC1=CC(=CC=C1)C(F)(F)F,390.15,Enamine,2226,True
40687,OC(=O)C1=CC(=CC=C1)C1=NOC(=N1)C1CC1,432.15,Enamine,21658,True
40688,CC1=NC(=CO1)C1=CC=C(N)C=C1,386.15,Enamine,10573,True
40689,O=C1CC(CN1)C1=NC=CC=C1,353.15,Enamine,16613,True
40690,CN1C=C(C(=O)NN)C2=C1C=CC=C2,412.15,Enamine,8300,True
40691,ClCC1=NC2=C(C3=C(CCC3)S2)C(=O)N1,507.15,Enamine,2574,False
40693,NC1=C(C=CC(=C1)C(F)(F)F)C1CCNCC1,360.15,Enamine,21847,True
40695,ClC1=C2C3=C(CCC3)SC2=NC(CN2CCOCC2)=N1,378.15,Enamine,2248,True
40696,CC1=NC2=C(C=C(Cl)C=C2C)C(Cl)=C1,396.15,Enamine,19617,True
40700,NC1=C(I)C=C(I)C=C1I,461.15,Enamine,923,False
40701,CN1C=C(C=N1)C(=O)NC1CCNCC1,478.15,Enamine,15013,True
40711,CC1=CC(=O)OC2=C1C=CC(OCC(=O)NN)=C2,453.15,Enamine,1239,True
40714,CN1C(C)=CC=C1CNCC1=CC=C(C)N1C,335.15,Enamine,14608,True
40715,OC(=O)C1=C(F)C=CC(=C1)S(=O)(=O)N1CCOCC1,475.15,Enamine,232,True
40718,COC(=O)C1=CC=C(C=C1)C(N)=S,463.15,Enamine,15594,True
40720,NC1=CC=C(OCC2=CC(=CC=C2)C(F)(F)F)C=C1,341.15,Enamine,17468,True
40723,COC1=C(OC(C)C)C=CC(=C1)C(O)=O,414.15,Enamine,1302,True
40725,NC1=C2C=CC=CC2=NN=C1C#N,593.15,Enamine,20392,True
40728,COC1=C(Cl)C2=C(C=C1)C(Cl)=C(S2)C(O)=O,380.15,Enamine,398,True
40729,CC1=NOC(C(F)F)=C1C(O)=O,408.15,Enamine,21192,True
40731,NC1=NNC(=C1)C1=CC(Br)=CC(F)=C1,378.15,Enamine,16580,True
40732,CC1N=C(S)N(C2CC2)C1=O,290.15,Enamine,8098,True
40734,CC1=NC2=C(S1)C=C(C=C2)C#N,403.15,Enamine,6362,True
40735,CN1C=NC(=C1CCl)[N+]([O-])=O,401.15,Enamine,21626,True
40736,OC(=O)COC1=CC=C(NC2=CC=CC=C2)C=C1,413.15,Enamine,1473,True
40737,COC1=CC=C(C=C1)C(=O)C1=CC=C(C)C=C1,362.15,Enamine,14559,True
40742,CC1=CC=C(OCCCC(=O)NC2=CC=C(CN)C=C2)C=C1,371.15,Enamine,12370,True
40747,NC(=NO)C1=CC(CN2C=NC3=C2C=CC=C3)=CC=C1,500.15,Enamine,15472,True
40749,CC(C)(C)C1CCCCC(=O)N1,400.15,Enamine,19591,True
40752,CC1=NC(=CS1)C1=CC(=CS1)C(O)=O,500.15,Enamine,14277,True
40754,CC(OC1=CC(C)=CC=C1)C(O)=O,359.15,Enamine,1919,True
40756,CC1=CC=CC(C)=C1C=O,301.65,Enamine,20266,True
40757,NNC(=O)C(=O)NC1CC1,455.15,Enamine,8165,True
40760,CCC1=C(C)C(C(N)=O)=C(N)S1,408.15,Enamine,5066,True
40761,O=C1CC2CCCC(C1)N2CC1=CC=CS1,362.15,Enamine,4984,True
40763,OC(=O)C1=CC=C(COC2=CC=CC=C2)C=C1,488.15,Enamine,1625,True
40765,NS(=O)(=O)C1=C(C=C(F)C=C1)C(O)=O,492.15,Enamine,5579,True
40767,IC1=CN=CN=C1,431.15,Enamine,20992,True
40768,CC1=C(C)C(=NN)N=C(N1)C1=NC=CC=C1,456.15,Enamine,18403,False
40770,OC(=O)C1=CC=C(SCC2=CC=CC=C2)C=C1,458.15,Enamine,13509,True
40772,CC(C)N(C)S(=O)(=O)C1=CC(N)=C(C)C=C1,391.15,Enamine,12828,True
40773,CC(C)C(Br)C(=O)NC1CCS(=O)(=O)C1,413.15,Enamine,10467,True
40774,[O-][N+](=O)C1=C2CCCNC2=C(Cl)C=C1,367.15,Enamine,5059,True
40775,CCC1=CC(C2=CSC(N)=N2)=C(CC)C=C1,340.15,Enamine,4635,True
40776,CCOC(=O)C(=O)C1=CC2=C(OCCO2)C=C1,339.15,Enamine,8711,True
40781,OCC1=CC=C(OCC2=CC=CS2)C=C1,342.15,Enamine,15681,True
40782,COC1=C(C=C(C=C1)C(O)=O)C1=CC=CC=C1,494.15,Enamine,16059,True
40786,CN(C)C(=O)SC1=CC2=C(N=C1)N(C)C(=O)N(C)C2=O,444.15,Enamine,16436,True
40787,CN(CC12CC3CC(CC(C3)C1)C2)C(=O)CCl,326.15,Enamine,13405,False
40788,OC(=O)C1=CC=C(C=C1)N1N=CC(Cl)=C(Cl)C1=O,588.15,Enamine,8572,True
40790,COC1=C(C=C(C=C1)S(N)(=O)=O)C(O)=O,498.15,Enamine,9096,True
40797,FC(F)(F)CN1C=CN=C1C=O,324.15,Enamine,17329,True
40799,OC(=O)CCC1=NC(=NO1)C1=CC=C(Cl)C=C1,426.15,Enamine,8561,True
40802,OC1=CC(C=O)=C(O)C(Br)=C1,419.15,Enamine,10779,True
40803,COC1=C(OCC2CCCO2)C=C(N)C=C1,359.15,Enamine,11481,True
40806,COC(=O)C1=CC=C(C=C1)C1=NC(CCl)=CS1,382.15,Enamine,16027,True
40808,FC1=CC(=CC=C1)C1=NN=C(CCl)O1,339.15,Enamine,21052,True
40809,CCCC1=NC=C(S1)C(O)=O,409.15,Enamine,21020,True
40810,CCN(CC)S(=O)(=O)C1=CN(CC(O)=O)C(=O)C=C1,459.15,Enamine,4691,False
40812,CC(=O)C1=C(O)C=C(C)OC1=O,383.15,Enamine,9310,True
40817,CC1=CC(=O)N(C1=O)C1=C(F)C=CC=C1,357.15,Enamine,4227,True
40818,OC(=O)CC1=CC=C(S1)S(=O)(=O)N1CCOCC1,390.15,Enamine,209,True
40821,OC(=O)CCC1=CSC=C1,329.15,Enamine,7049,True
40822,COC1=C(OC)C=C(CSCC(O)=O)C(C)=C1,337.15,Enamine,6323,True
40823,CCOC1=CC=C(C=C1)N1C(C)=CC(C(=O)CCl)=C1C,393.15,Enamine,3768,True
40824,CC(C)C(Br)C(=O)N1CCOCC1,345.15,Enamine,10484,True
40826,OC(=O)C1=CC=C(C=C1)S(=O)(=O)NCCC#N,514.15,Enamine,5798,True
40827,COC1=C(OC)C=C(C=C1)C(N)CC1=C(C)C=CC=C1,323.15,Enamine,15411,True
40830,[O-][N+](=O)C1=CC=C(NC2CCOC3=C2C=CC=C3)C=C1,398.15,Enamine,16782,True
40831,NC1=CC(=CC=C1)C1=NC(=NN1)C1CC1,428.15,Enamine,16988,True
40832,CC1=CC(OC(F)F)=C(S1)C(O)=O,429.15,Enamine,19467,False
40834,CC1=C(N)C(C(O)=O)=C(F)C=C1,413.15,Enamine,15815,False
40837,CC1=C(F)C=C(CNC(=O)C2CCNCC2)C=C1,408.15,Enamine,12321,True
40840,O=S1(=O)CCC(C1)NC1CCNCC1,358.15,Enamine,20552,False
40841,OC(=O)CCC1=NC2=C(C=CC=C2)N1C1=CC=CC=C1,506.15,Enamine,397,True
40842,CC(C)(C)CC1=NOC(N)=C1,361.15,Enamine,3042,True
40843,C1CNCC(C1)C1=NC2=C(N1)C=CC=C2,463.15,Enamine,9923,True
40845,COC1=CC2=C(OCC(=O)N2)C=C1,431.15,Enamine,21552,True
40847,NC1=C(C=C(Cl)C=C1)C(=O)C1=CC=CN1,423.15,Enamine,5733,True
40849,OC(=O)CSC1=NN=C(N1C1CC1)C1=CC=CS1,503.15,Enamine,17521,True
40850,CC1=NN(C(C)=C1C(=O)C(O)=O)C1=CC=CC=C1,480.15,Enamine,8811,True
40852,OC(=O)CCC(=O)N1CC(=O)NC2=C1C=CC=C2,455.15,Enamine,9074,True
40854,CN1C=C(C(=O)N(C)C1=O)S(=O)(=O)NN,408.15,Enamine,5208,True
40855,COC(=O)C1=C(N)C=CC(=C1)[N+]([O-])=O,437.15,Enamine,12655,True
40859,CCN(CC)C1=C(NC(=O)CCl)C=C(C=C1)S(N)(=O)=O,409.15,Enamine,9433,True
40864,NCC(O)C1CC1,308.15,Enamine,17419,True
40865,COC1=CC(N)=C(OC)C=C1S(N)(=O)=O,477.15,Enamine,19364,False
40866,CCOC(=O)C(=O)CC(=O)C1=C(OCC)C=CC=C1,365.15,Enamine,15117,True
40867,CCOCC1=CC=C(CNC(=O)CCl)C=C1,360.15,Enamine,13404,True
40868,COC1=C(C=CC=C1)C1C(CCC(=O)N1C1=CC=C(C)C=C1)C(O)=O,479.15,Enamine,4373,False
40869,CCN1C(=O)NC2=C(C=CC(=C2)C(O)=O)C1=O,621.15,Enamine,13272,True
40870,NC(=O)C1=C(N)SC2=C1CCC2,432.15,Enamine,851,True
40872,O=CC1=CNC=C1,333.15,Enamine,20774,True
40874,COC1=C(C=CC=C1)C(C)=CC(O)=O,355.15,Enamine,17236,True
40875,CCOC1=C2OCC(CC2=CC=C1)C(O)=O,434.15,Enamine,18229,True
40877,CC(C)C1=CC=C(SCC(O)=O)C=C1,340.15,Enamine,12509,True
40879,COC(=O)C1=CNC(CC(C)C)=N1,410.15,Enamine,20043,True
40880,CC(=O)OCC1=C(C=C(Cl)C=C1)C#N,328.15,Enamine,7273,True
40883,OC(=O)C1=C(OCC2=CC=CC=C2)C=CC(Br)=C1,601.15,Enamine,2130,True
40888,OC(=O)CN1C(S)=NC2=C(C=CC=C2)C1=O,290.15,Enamine,8433,True
40890,FC(F)(F)COC(=O)NCCC1=NC=CC=C1,333.15,Enamine,14303,True
40893,CC1=C(C=CC=C1C(F)(F)F)S(N)(=O)=O,423.15,Enamine,5038,True
40894,COC1=CC=C(C=C1)C(N)C1=C(OC)C=CC=C1,332.15,Enamine,5642,True
40896,NC1=C(N=CN=C1Cl)N1CCCC1,377.15,Enamine,4130,False
40897,COC1=C(C=CC=C1)N1C=NN=C1S,478.15,Enamine,1979,True
40901,OCC(=O)N1CCC2=C(C1)C=CC=C2,373.15,Enamine,16339,True
40902,CC(O)C1NC(=O)NC1=O,453.15,Enamine,12227,False
40903,OC1=C(C=CC(Br)=C1)C(F)(F)F,363.15,Enamine,4865,True
40907,CCC1=CC=C(S1)C(=O)CCl,326.15,Enamine,7863,True
40908,CCN1C(=O)NC(C)C1=O,325.15,Enamine,18809,True
40911,CC(C)(C)OC(=O)NC1(CCOC(C)(C)C1)C(O)=O,450.15,Enamine,6298,True
