,smiles,mp,db,db_index,train/test
42375,CC(C)CC(=O)C1C(=O)C2=C(C=CC=C2)C1=O,341.65,OCHEM,7476,True
42379,CC1=CC=C(Cl)C(O)=C1F,321.15,OCHEM,18280,False
42381,OC(C=O)C1OC(=O)C(O)C1O,451.15,OCHEM,11329,True
42383,CCC(C)C(=O)NC1CCC(=O)N(CCC2=CC=CC=C2)C1=O,381.15,OCHEM,8567,True
42384,COC1=CC2=C(C=C1OC)C(N(CC2)C(C)=O)C1=CC=C(F)C=C1,436.15,OCHEM,14583,True
42385,CCOC(=O)C(=O)CC(C)=O,290.15,OCHEM,581,True
42389,OC(=O)C1CC2=C(CN1)C=CC=C2,573.15,OCHEM,1357,True
42391,OC(=O)C1=CC(F)=C(F)C(Br)=C1F,396.15,OCHEM,15227,True
42395,C(CC1=CC=C(COC2=CC=CC=C2)C=C1)N1CCOCC1,359.15,OCHEM,14981,True
42396,CC(O)[C@H](NC(=O)OC(C)(C)C)C(O)=O,352.15,OCHEM,21453,True
42397,CCCSC1=NC=CC=C1C(Cl)=O,316.55,OCHEM,6252,True
42398,NC(C1=CC=CC=C1)C1=C2C=CC=CC2=CC=C1O,408.15,OCHEM,6513,True
42400,C1CC=C/C=CC=C/1,190.15,OCHEM,9997,True
42403,COC(=O)C1=C(C)N(C)C(C)=C1,390.15,OCHEM,16570,True
42411,CC(=O)NC1=CC(=CC=C1)N=[N+]([O-])C1=CC=CC(NC(C)=O)=C1,527.15,OCHEM,12793,True
42414,[O-][N+](=O)C1=NC=C(Br)C=C1,422.15,OCHEM,20713,True
42415,CC(C)(C)OC(=O)N1CCC(CC1)C#N,320.15,OCHEM,15877,True
42417,O=C=NC1=CC=C(OC2CCOCC2)N=C1,342.65,OCHEM,3598,True
42421,CC(=O)CC1=CC=CO1,302.15,OCHEM,10843,True
42425,N1N=C(N=C1C1=CC=NC=C1)C1=CC=NC=C1,515.15,OCHEM,14842,False
42427,N1C=NC2=C1C=CC=N2,420.65,OCHEM,20234,True
42429,CC(=O)NC1=CC(C=CC(=O)C2=CC=CC=C2)=CC=C1,377.15,OCHEM,12810,True
42430,O=C(C(=O)C1=CC=CS1)C1=CC=CS1,355.65,OCHEM,18754,True
42433,CCOC(=O)C1=C(C)NC(=O)NC1C1=C(Cl)C(Cl)=CC=C1,516.15,OCHEM,13170,True
42436,COC1=CC=C(C=C1)N=NC1=C2N=C(C)C=C(C)N2N=C1N,475.15,OCHEM,13565,True
42437,ClC1=CC(Cl)=C(Cl)C=C1C1=C(Cl)C(Cl)=C(Cl)C=C1Cl,356.15,OCHEM,11499,True
42442,COC(=O)C(CC1=CC=CC=C1)N=C=S,308.15,OCHEM,5619,False
42444,BrC1=CC(Br)=C(OC2=C(Br)C=C(Br)C(Br)=C2)C(Br)=C1,405.15,OCHEM,161,True
42445,COC(=O)C(C)N(C(=O)C1=CC=CO1)C1=C(C)C=CC=C1C,375.15,OCHEM,21675,True
42446,IC1=CC=CC2=CC=CC(I)=C12,379.15,OCHEM,13197,True
42449,NC1=NON=C1N,453.15,OCHEM,1667,True
42452,CCCNC(N)=O,381.15,OCHEM,6131,True
42456,CC(C)C1=CC=C(C)CC1,242.05,OCHEM,21866,True
42460,COC1=CC=CC(=C1)S(N)(=O)=O,405.15,OCHEM,19977,True
42461,CC(C)(CCC(O)=O)C(O)=O,357.15,OCHEM,9402,True
42463,CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O,517.15,OCHEM,106,True
42464,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,394.4,OCHEM,15059,True
42465,NC1=CC=C(CN2C=CC=N2)C=C1,341.15,OCHEM,3269,True
42470,NC(=O)CC1=C2C=CC=CC2=CC=C1,457.15,OCHEM,7531,True
42471,NNC(=O)C(F)(F)F,386.15,OCHEM,3694,True
42472,[O-][N+](=O)C1=C(Cl)SC(=C1)S(Cl)(=O)=O,326.15,OCHEM,20763,True
42473,NC1=NN=C(SC2=NC=CC=C2[N+]([O-])=O)S1,489.15,OCHEM,2008,True
42474,S=C1NC(C2=C(N1)C(CCC2)=CC1=CC=CC=C1)C1=CC=CC=C1,464.15,OCHEM,14725,True
42476,CN(C)NN=C1N=CN=C1C(N)=O,478.15,OCHEM,17645,True
42482,CC(C)C1=CC=C(C=C1)C1=CC=CC=C1,284.15,OCHEM,20519,False
42483,COC1=CC=C(OC2=C(N)C=C(C=C2)C(F)(F)F)C=C1,347.15,OCHEM,5807,True
42487,O=C(NC1=CC=CC=C1)OCC1(COC(=O)NC2=CC=CC=C2)CCCC1,425.15,OCHEM,10729,True
42489,COC1=CC=C(C=C1)C1=CC(=NC(=C1)C1=CC=CC=N1)C1=CC=CC=N1,435.15,OCHEM,20052,True
42492,O=C(NCOC(=O)C1=CC=C(OCNC(=O)C2=CC=CC=C2)C=C1)C1=CC=CC=C1,450.15,OCHEM,14973,True
42494,COC1=CC=CC2=C1OC(=O)C(=C2)C(O)=O,488.15,OCHEM,5100,True
42503,[O-][N+](=O)C1=CC2=C(C=C1)N=C(N2)C(Cl)(Cl)Cl,484.15,OCHEM,14661,True
42506,CN(C)CC[NH2+]CC1=CC(=CC=C1[O-])[N+]([O-])=O,431.65,OCHEM,16880,True
42509,CC(=O)C1=CSC(=N1)C1=CC=CC=C1,357.15,OCHEM,6026,True
42513,[O-][N+](=O)C1=CC=CC=C1C=C,286.15,OCHEM,15861,True
42516,NC1=C(CN2CCOCC2)C(=O)OC2=CC=CC=C12,465.15,OCHEM,15416,True
42518,OC1=C2C(=CC=C1)C(=O)C1=C2C=CC=C1,523.15,OCHEM,10037,True
42524,CC(=O)CC(O)=O,309.65,OCHEM,8818,True
42525,CC1(C)C2CCC1(C)C(=O)C2=C,318.15,OCHEM,17750,True
42531,CCNC1=CC=CC(O)=C1,335.15,OCHEM,9196,True
42532,CC(=O)NC(CCC(O)=O)C(O)=O,472.15,OCHEM,9770,True
42537,COC1=CC=CC(C=C[N+]([O-])=O)=C1,365.15,OCHEM,5113,True
42538,OC(=O)C1=CC=C(S1)C1=CC=CS1,451.15,OCHEM,1835,True
42539,NC1=CC=CC(I)=C1,306.15,OCHEM,9248,True
42545,NC(=S)NC1=CC=C(Cl)C(Cl)=C1,485.15,OCHEM,4251,True
42547,O=C1NOC2=CC=CC=C12,412.15,OCHEM,17890,True
42550,CC(=O)N1C=C(C=O)C2=C1C=CC=C2,435.15,OCHEM,21426,True
42553,FC(F)(F)C1=CN=CC(Cl)=C1,405.15,OCHEM,3488,True
42554,CC(OC1=CC=C(Cl)C=C1C)C(=O)NC1=CC=C2N=C(SCC3=CC=CC=C3)SC2=C1,441.15,OCHEM,15942,False
42556,CN1N(C(=O)C(NN=C(C(=O)C2=CC=C(C=C2)[N+]([O-])=O)S(=O)(=O)C2=CC=CC=C2)=C1C)C1=CC=CC=C1,408.15,OCHEM,13701,True
42557,CCCCCCC(C)CCCCCC,235.95,OCHEM,11250,True
42558,CC1=CC=C(C=C1)S(=O)(=O)OC1CCC2(C)C(CCC3C4CC(=O)CC4(C)CCC23)C1,439.15,OCHEM,12269,True
42559,N1C2=CC=CC=C2N=C1C1=CC=CC=C1,567.15,OCHEM,867,True
42563,CCCCCCCl,179.15,OCHEM,8836,True
42564,COC1=CC=C(C=C1)C1=CSC(=N1)C(=C/C1=CC=CS1)C#N,413.15,OCHEM,13694,True
42568,CC(OC1=CC=C(OC2=CN=C3C=C(Cl)C=CC3=N2)C=C1)C(=O)OCCON=C(C)C,339.45,OCHEM,11889,True
42570,CC=CC(O)=O,345.15,OCHEM,7872,False
42571,C(N1CCOCC1)C1=CC=CC=C1,467.15,OCHEM,10928,True
42575,CN(C)C1=CC=C(C=C1)N=NC1=CC(C)=CC=C1,411.15,OCHEM,7235,True
42580,CC1=C(C=CC(=N1)C(F)(F)F)C(O)=O,413.15,OCHEM,2599,True
42582,FC(F)(F)C1=CC=CC(=C1)C1=NN=NN1,430.15,OCHEM,20665,True
42583,OC(=O)C1=C(C=CC(F)=C1)C(F)(F)F,355.15,OCHEM,17891,True
42586,COC(Cl)=O,212.15,OCHEM,7412,True
42587,O=C(NC1=CC=CC=C1)C1CC2=CC=CC=C12,434.15,OCHEM,16426,True
42588,O=C1C=CC=C2C3CNCC(C3)CN12,425.15,OCHEM,8527,True
42590,CC1=C(C(NC(=O)N1)C1=CC=CO1)C(=O)OCC1=CC=CC=C1,468.15,OCHEM,16424,True
42592,CC1=CC(F)=CC=C1CC(O)=O,370.65,OCHEM,20442,True
42594,NCCCCCCCCCCCCN,343.15,OCHEM,18443,True
42595,OCC(O)C(O)C(O)C(O)C(O)CO,461.15,OCHEM,8746,True
42597,ClC1=CC=CC(=C1)C(Cl)(Cl)Cl,273.75,OCHEM,10098,True
42598,IC1=CC=CC(CN2C=CC=N2)=C1,325.65,OCHEM,5433,True
42599,CC1=CC=CC=C1C(=O)N(NC(=O)C1=CC=CC=C1)C(C)(C)C,487.15,OCHEM,11902,False
42600,CCCCC1=C(O)N=C(N)N=C1C,547.15,OCHEM,14738,True
42601,[O-][N+](=O)C1=CC=CC=C1C=CC1=NC=CC=C1,487.15,OCHEM,17079,False
42602,BrCC1=C2N=CC=CC2=CC=C1,354.65,OCHEM,1731,True
42603,OC(=O)C(CC1=CC=CN=C1)NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2,439.15,OCHEM,4347,True
42604,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1,353.65,OCHEM,11455,True
42605,COC1=CC=CC(=C1)C#N,296.15,OCHEM,19978,True
42609,[O-][N+](=O)C1=CC=C(OC2=C(Cl)C=CC=C2Cl)C(Cl)=C1,410.15,OCHEM,6230,True
42610,C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1,303.65,OCHEM,7583,False
42612,CN(C)C1=CC=C(CCC2CCC3=CC=CC=C3N2N=O)C=C1,364.15,OCHEM,15921,True
42613,CC(C)(C)C(N)P(O)(O)=O,521.15,OCHEM,1526,True
42615,NC1=CC=CC=C1CCCCC1=CC=CC=C1N,347.15,OCHEM,17833,True
42617,CCCCCCCCCCC(=O)C1=CC=CC=C1,302.15,OCHEM,4122,True
42618,CN1N=CC2=C1N=CN=C2NCCOC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O,572.15,OCHEM,14315,True
42619,COC1=CC=CC=C1Cl,246.35,OCHEM,9474,True
42621,CC1=CC=C(N=C=S)C(C)=C1,300.15,OCHEM,5530,True
42623,NC(=O)C(Br)(Br)C(N)=O,478.15,OCHEM,16086,True
42625,CC(=O)C1=CC=CC=C1O,278.15,OCHEM,8017,True
42626,COC1=CC(OC)=NC(OC2=CC=CC(OC3=NC(OC)=CC(OC)=N3)=C2C(=O)ON=C(C2=CC=CC=C2)C2=CC=CC=C2)=N1,402.15,OCHEM,12078,True
42627,[O-][N+](=O)C1=CC=C(C=C1)S(F)(=O)=O,351.15,OCHEM,4479,True
42628,CC1C(SC(=O)N1C(=O)NC1CCCCC1)C1=CC=C(Cl)C=C1,381.15,OCHEM,11728,True
42629,NNC(=O)COC1=CC=CC=C1CSC1=CC=C(Cl)C=C1,393.15,OCHEM,2229,True
42630,[O-][N+](=O)C1=CC(=CC=C1)N1CSC2=NN=C(N2C1)C1=CC=CC(=C1)[N+]([O-])=O,513.15,OCHEM,17605,True
42631,C[C@@H](CCC(O)=O)C1CCC2C3C=C[C@@H]4CCCC[C@]4(C)C3CC[C@]12C,429.15,OCHEM,13884,True
42634,OC(=O)C1CN(CC2=CC=CO2)C(=O)C1,433.15,OCHEM,2034,True
42636,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O,303.15,OCHEM,8859,True
42637,CC1=C(C)C(Cl)=C(O)C=C1,300.15,OCHEM,10923,True
42638,CC1=NC2=C(N=NC3=CC=CC=C3)C(N)=NN2C(=C1)C(F)(F)F,475.15,OCHEM,13636,True
42641,CC(=CC1=CC(Br)=CS1)[N+]([O-])=O,362.15,OCHEM,20257,True
42642,N[C@@H](CO)CC1=CC=CC=C1,364.65,OCHEM,21135,True
42643,COC(=O)C1=CN=C(C=C1)C(=O)OC,437.15,OCHEM,2532,True
42644,CCOC(=O)OC1=C(NC2=CC(=CC=C12)[N+]([O-])=O)C1=CC=CC=C1,443.15,OCHEM,12413,True
42646,COC(=O)C1=CC=CC=C1N=C=O,320.15,OCHEM,18707,True
42647,COC1=CC(C=C2CCCC(=C/C3=CC=C(O)C(OC)=C3)C2=O)=CC=C1O,451.15,OCHEM,8945,True
42655,CCOC(=O)NC1=CC=CC=C1,322.15,OCHEM,5439,True
42657,COC1=CC=C(F)C(F)=C1C(O)=O,400.65,OCHEM,18798,True
42658,CC(Cl)C=C,223.15,OCHEM,5459,True
42659,CCCCCCCCCOC(=O)C1=CC=C(N)C=C1,342.15,OCHEM,11392,True
42661,[O-][N+](=O)C1=CC=C(C=C1)S(=O)(=O)OCC1=CC=CC=C1OS(=O)(=O)C1=CC=C(C=C1)[N+]([O-])=O,478.15,OCHEM,13421,True
42663,OC(=O)C1=CC=C(O1)C1=CC=C(C=C1)[N+]([O-])=O,529.15,OCHEM,2748,True
42665,CCOC(=O)C1=CC(Br)=CN=C1,314.15,OCHEM,18275,True
42667,CC(C)C(C)C(O)=O,271.65,OCHEM,10999,False
42668,BrCC(=O)C1=CSC2=CC=CC=C12,411.15,OCHEM,1804,True
42669,OCC1=C(C=CC(F)=C1)C(F)(F)F,323.15,OCHEM,20780,True
42674,CC12CCCC1C1CCC3CC(O)CCC3(C)C1CC2,421.15,OCHEM,17634,True
42675,OC(=O)C1=CC=CC=C1C1=CC=CS1,366.65,OCHEM,2945,False
42680,[O-][N+](=NC1=CC=CC=C1)C1=CC=C(C=C1)N=NC1=CC=CC=C1,403.15,OCHEM,12535,True
42685,CC1=C(C=CC=C1)N=NC1=C2C=CC=CC2=CC=C1N,399.15,OCHEM,8149,True
42687,CC1=CN=C2C(C=CC3=C(C)C(C)=CN=C23)=C1C,551.15,OCHEM,9918,True
42688,OC1=CC(Cl)=C(F)C=C1,314.15,OCHEM,15418,True
42692,ClCC(=O)N1CCOCC1,310.15,OCHEM,9826,True
42694,N#CC1=COC=C1,303.15,OCHEM,653,False
42695,CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC(=O)O2,491.15,OCHEM,9636,True
42697,NC(CS(=O)(=O)C1=CC=C(Cl)C=C1)=NO,477.15,OCHEM,4759,True
42699,BrC1=CC=CC=C1CC#N,292.15,OCHEM,19188,True
42702,CC1=CC(=C(F)C=C1)[N+]([O-])=O,302.15,OCHEM,5606,True
42703,CN(C)CCN1C=NC2=C1C(=O)N(C)C(=O)N2C,368.15,OCHEM,8708,False
42704,COC1=CC=C(C=C1)C(=O)C1=NN(C(S1)=NN=CC1=C(Cl)C=CC=C1)C1=CC=CC=C1,454.15,OCHEM,13723,True
42707,CC1CCC2C1COC(=O)C2C,333.65,OCHEM,8528,True
42709,CC1=C(C2=CC=CC=C2C1)C1=CC=CC=C1,331.35,OCHEM,13363,True
42710,NC(=S)NC1=CC=CC2=C1C=CC=C2,468.15,OCHEM,4476,True
42712,COC1=CC=C(C=C1)C1CC(=NN1C(N)=O)C1=CC2=C(C=CC=C2)C=C1,447.15,OCHEM,14147,True
42714,CSC1=NC(N)=C(S1)C(N)=O,473.15,OCHEM,14369,True
42715,O=P(N(N=CC1=CC=CC=C1)C1=CC=CC=C1)(N1CC1)N1CC1,387.15,OCHEM,11809,True
42716,OC(=O)CCCCC1=CC=CS1,314.15,OCHEM,17298,True
42718,OCC1=C(F)C(=CC=C1)C(F)(F)F,298.15,OCHEM,19335,True
42722,CCC1(C(C)C1(Cl)Cl)C(=O)NC(C)C1=CC=C(Cl)C=C1,433.15,OCHEM,21743,True
42723,CCN1C(=O)CC(=O)N(CC)C1=S,381.15,OCHEM,4142,True
42724,CC1=NN(C(NS(=O)(=O)C2=CC=C(N)C=C2)=C1)C1=CC=CC=C1,468.15,OCHEM,9556,True
42726,ClC1=CC=CC(Cl)=C1I,338.65,OCHEM,3759,True
42727,CC1=C(C=NN1C1=CC=CC=C1)C(=O)CBr,368.15,OCHEM,1845,True
42728,C(CC=CC1=CC=CC=C1)C=CC1=CC=CC=C1,355.15,OCHEM,13046,True
42729,CC(CCC=C(C)C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,395.15,OCHEM,8328,False
42730,OC1(C#C)C2=CC=CC=C2C2=C1C=CC=C2,382.65,OCHEM,20977,True
42731,CC1(C)C2CC(C(C2=C(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C1=C,388.15,OCHEM,12884,True
42734,[O-][N+](=O)C1=CC=C(SC2=CC=C(C=C2)N=C=S)C=C1,398.15,OCHEM,3760,False
42736,CC1=C(C)C(=O)OC1O,355.15,OCHEM,18116,True
42737,CCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C(C)=O,397.15,OCHEM,9810,True
42740,CC1=C(C=CC2=CC=CC=C2)C(C)=NN1,457.15,OCHEM,13381,True
42742,BrC1=CC2=NON=C2C=C1,346.15,OCHEM,1783,True
42743,CC1=C(C)C(C)=C2C(=O)N3C=CC=CC3CC2=C1C,412.15,OCHEM,15427,True
42744,COCC1=NC(SC)=NC(O)=C1,469.15,OCHEM,5878,True
42745,CN1C(=O)C2=CC=CC=C2C1=O,407.15,OCHEM,21476,True
42747,OC1OCC=C2OC(=O)C=C12,384.15,OCHEM,8230,True
42748,CC(C)(C)C=C=C=C=CC(C)(C)C,408.15,OCHEM,18061,False
42749,OC1=CC(=NC2=CC=C(OC(F)(F)F)C=C12)C(F)(F)F,503.15,OCHEM,4898,True
42752,COC1=CC(C(C2=CC=C(C)O2)C2=CC=C(C)O2)=C(O)C=C1[N+]([O-])=O,377.15,OCHEM,16294,True
42754,CCOC(=O)C1=C(N)N(N=C1SC)S(=O)(=O)C1=CC=C(OC)C=C1,417.15,OCHEM,14182,True
42755,CC(C)(C#N)C#N,304.65,OCHEM,10872,True
42760,CC1=NC(=NC(Cl)=C1Cl)C1=NC=CC=C1,401.15,OCHEM,2493,False
42762,CC1=CC(Cl)=CC=C1N=C=O,311.15,OCHEM,20350,True
42763,CC1=CC=CN=C1C(N)=NO,367.65,OCHEM,2543,True
42764,CC1=CC=C(N)C(O)=C1,430.15,OCHEM,19086,True
42765,CN1CCN=C1C(C1=NCCN1C)C1=NCCN1C,515.15,OCHEM,14934,True
42766,ClC(=O)C1=CC=C(C=C1)C1=CC=CS1,387.15,OCHEM,1798,True
42768,CCOC(OCC)C1=CC=CC2=C1C(=CC=C2Br)[N+]([O-])=O,368.15,OCHEM,17875,True
42770,CC(C)(C)OC1=CC=CC=C1,249.15,OCHEM,10813,True
42771,CC(C)(C)SC1(CC1(SC(C)(C)C)C#N)C#N,377.15,OCHEM,15174,True
42773,CC(=O)NC1=C(C=CC2=C(C=C(C(C=CC3=CC=CC=C3)=C2)[N+]([O-])=O)[N+]([O-])=O)C=CC=C1,538.15,OCHEM,12754,True
42774,CCCCCCCOC(=O)CCCCC,238.75,OCHEM,10844,True
42776,COC1=C(OP(=O)(OC2=C(OC)C=CC=C2)OC2=C(OC)C=CC=C2)C=CC=C1,364.15,OCHEM,8901,True
42779,CCCCCCCCCCCCCCC(C)CC,267.15,OCHEM,17263,True
42780,CC12CCC(O)CC1CCC1C3CC[C@@](O)(C#CC4=CC=CC=C4)C3CCC21,395.15,OCHEM,12288,True
42781,CN1N(C(=O)C(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=C1C)C1=CC=CC=C1,450.15,OCHEM,17934,True
42784,CCCCN(C)C(=O)NC1=CC=C(Cl)C(Cl)=C1,375.15,OCHEM,8881,True
42786,[O-][N+](=O)C1=C(Cl)C(C=O)=C(Cl)C=C1,439.15,OCHEM,3625,True
42794,CC1(C)C2CCC1(C)C(=O)C2C(Br)N(O)C1=CC=CC=C1,394.15,OCHEM,12827,True
42797,[O-][N+](=O)C1=C(Cl)C=C(Cl)C=C1C=O,364.15,OCHEM,17037,True
42799,CCOC(=O)NC1=CC2=NC3=C(C=CC4=C3COCN4C(=O)OCC)C=C2C=C1,447.15,OCHEM,2,True
42800,CC1=CN=C(Cl)C(Br)=C1,340.15,OCHEM,2702,True
42801,CC1=C(Br)C=CC=C1Br,277.15,OCHEM,18957,True
42804,COC(=O)CC1=CSC2=C1C=C(Cl)C=C2,328.65,OCHEM,2439,True
42806,CCCCCCCCCCCCCCCCS(=O)(=O)C1=CC=C(N)C=C1,389.15,OCHEM,4050,True
42807,NC1=CC=C(NC2=CC=C(C=C2[N+]([O-])=O)[N+]([O-])=O)C=C1,461.15,OCHEM,10792,True
42809,[O-][N+](=O)C1=CC(=C(C=C1)C#N)C(F)(F)F,326.15,OCHEM,3843,True
42811,BrC1=NC(Br)=C(Br)C(Br)=C1Br,480.15,OCHEM,3166,True
42813,COC1=CC=C(C=C1)C1C(C#N)=C(N)OC2=C1C(=O)N(CCC1=CC=CC=C1)C(C)=C2,537.15,OCHEM,17009,True
42814,CSC1CCCCC1,193.15,OCHEM,21072,True
42815,C1CC2=CC=CC=C2CCC2=CC=CC=C12,382.15,OCHEM,16068,True
42816,CC1(C)OC(=O)C1(C)C,405.15,OCHEM,16390,True
42819,CC1=CC(=CC(=C1)C(C)(C)C)C(C)(C)C,305.15,OCHEM,15018,True
42823,CC1=C(CCO)C(=O)N2C(NC3=C2C=CC=C3)=C1C#N,523.15,OCHEM,2098,True
42824,NC1=C(F)C=C(Br)C(=C1)C(F)(F)F,309.15,OCHEM,17900,True
42825,CC(C)=NNC1=CC=CC=C1,315.15,OCHEM,7787,False
42828,FC1=C(Br)C=C(Br)C=C1,342.15,OCHEM,331,True
42832,FC1=CC=C(C=C1)C1=CC(=O)C=C(O1)C1=CC=C(F)C=C1,441.15,OCHEM,14749,True
42840,CC(=O)NC1=CC=C(CC(O)=O)C=C1,446.15,OCHEM,11112,True
42844,OC1=CC=C(C2=CC=CC=C12)[N+]([O-])=O,438.65,OCHEM,20583,True
42846,CC(=O)C(=C/N)C1=CC=CC=C1,370.15,OCHEM,12922,True
42847,COS(=O)(=O)C1=CC(=CC=C1C#CC1=C(C=C(C=C1)[N+]([O-])=O)S(=O)(=O)OC)[N+]([O-])=O,501.15,OCHEM,13151,True
42848,OC(=O)C(=C/C1=CC=C(Cl)C=C1)C(=CC1=CC=C(Cl)C=C1)C(O)=O,505.15,OCHEM,14576,True
42849,NC1=CC=CC(OC2=NC=CC=C2)=C1,350.15,OCHEM,3346,True
42853,CN1N=C(N)C2=C1NC=C(C(O)=O)C2=O,497.15,OCHEM,14312,True
42854,ClC1=CC=C(C=C1)C(=O)C1=NN(C2C1C(=O)N(C2=O)C1=CC=C(Br)C=C1)C1=CC=CC=C1,528.15,OCHEM,13719,True
42857,CN(C)NC(=O)CCC(O)=O,433.15,OCHEM,4171,True
42861,NC1=NN=C(N1)C1CCC1,427.15,OCHEM,3922,True
42863,CCCCCCCCCCCCCCCCCCI,307.15,OCHEM,9305,True
42864,S=C=NCC1=CC=CC=C1,314.15,OCHEM,801,True
42866,OC1=CC2=CC=C(C=C2C=C1)S(O)(=O)=O,398.15,OCHEM,7628,False
42870,FC(F)(F)C1=NC=C2C=CC=CC2=C1,304.15,OCHEM,15352,True
42872,C[Si](O)(C1=CC=CC=C1)C1=CC=CC=C1,440.15,OCHEM,9501,True
42876,CCO[Si](CCCNC(=O)C1=CC=C(C=C1)[N+]([O-])=O)(OCC)OCC,328.15,OCHEM,7156,True
42880,O=C(CC1=CC=CC=C1)SSC(=O)CC1=CC=CC=C1,332.15,OCHEM,21042,True
42881,CC1=CC=C(O1)C=C1N=C(OC1=O)C1=CC=CC=C1,433.15,OCHEM,13981,True
42882,C1OCC2OCOC3COCOC3C2O1,505.15,OCHEM,1365,True
42883,COC1=C(C=C(C=C1)C(=O)C1=CC=CC(Cl)=C1)[N+]([O-])=O,385.15,OCHEM,674,True
42889,NC1=NC=CC2=CC=CC=C12,396.15,OCHEM,9864,True
42895,BrC1=CC2=CC=CN=C2C=C1,297.15,OCHEM,10674,True
42900,CSC1=NC2=C(N1)C=CC(=C2)[N+]([O-])=O,485.15,OCHEM,14348,True
42902,CN1N=C(C=C1C)C1=NNC(C)=C1,428.15,OCHEM,14162,True
42903,OC1=CC2=C(C=C1O)C(C1=CC=CC=C1)=C1C=C(O)C(=O)C=C1O2,573.15,OCHEM,873,True
42904,CN1C2=C(C=CC=C2)N=C1C(=NNC1=C(Cl)C=CC=C1)C#N,466.15,OCHEM,13474,True
42905,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C(Cl)(Cl)Cl,575.15,OCHEM,10562,True
42906,S1C=CSC1=C1SC=CS1,391.15,OCHEM,21547,False
42908,NC1=NC2=C(C=CC=C2)N1CC1=CC=C(F)C=C1,465.15,OCHEM,14590,True
42912,OC(=O)CC1=CC=CN=C1,417.15,OCHEM,8616,True
42914,CC1=C(C(Cl)=O)C(=NO1)C1=CC=CC=C1,297.65,OCHEM,4665,True
42916,COC1=C(NC(=S)C2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C=CC=C1,459.15,OCHEM,13133,True
42917,COC(=O)C1=CC(Br)=C(C)C(Br)=C1,361.15,OCHEM,21288,True
42919,BrC1=CC=C2NC(=O)CC2=C1,493.15,OCHEM,3251,True
42920,O=C1CC2=CC3=C(C=C12)C(=O)C3,480.15,OCHEM,15246,True
42921,CC(C)(C)OC(=O)NC(CCC(=O)OCC1=CC=CC=C1)C(O)=O,339.65,OCHEM,1326,True
42924,CC1=CC(C(=O)C(F)(F)F)=C(O)C=C1,314.15,OCHEM,7160,True
42928,COC(=C/C)C(O)=O,331.15,OCHEM,16030,True
42929,COC1=CC=C(C=C1)C1NN2C(S1)=NN=C2C1=CC=CC(=C1)[N+]([O-])=O,479.15,OCHEM,16087,True
42931,CC1=C(C)C(C)=C(C(O)=O)C(C)=C1C,483.15,OCHEM,10151,True
42932,ClC1=CC2=C(NC3=C(C=CC=C3)C(=N2)N2CCN(CC2)C2=NC3=CC(Cl)=CC=C3NC3=CC=CC=C23)C=C1,607.15,OCHEM,13792,True
42939,COC1=CC2=C(C=C1C=O)C(OC)=CC=C2,410.15,OCHEM,19758,True
42940,CCOC(=O)C(=C/C1=CC=CC=C1)C1=C(C=CC=C1)[N+]([O-])=O,368.15,OCHEM,12448,True
42943,O=C(OCC1=CC=CC=C1)ON1C(=O)CCC1=O,353.15,OCHEM,17447,True
42944,ClC1=CC=C(NC2=C(N=NC(=S)N2)C2=CC=CC=C2)C=C1,587.15,OCHEM,13157,True
42945,OC1=C(Br)C=CC=N1,460.15,OCHEM,19814,True
42946,FC1=CC=C(C=C1)N1C(=O)C2ON=C(C2C1=O)C(=O)C1=CC=C(Cl)C=C1,424.15,OCHEM,17289,True
42948,OC(=O)C1=C(F)C(Cl)=C(F)C=C1,448.65,OCHEM,19853,True
42949,BrCC1=NC(=CC=C1)N1CCCC1,343.95,OCHEM,3629,True
42950,CCOC(=O)C1=CC(=CC(=C1)C(=O)OCC)C(=O)OCC,406.65,OCHEM,21567,True
42952,ClCC1=CC=C(C=C1)N=C=O,306.15,OCHEM,16501,True
42958,CN1N=C(C)C(N)=C1C,375.15,OCHEM,20197,True
42961,OC(=O)C12CC3CC1CC(C2)C3,379.15,OCHEM,20014,False
42962,CCOC(=O)C1CCN(CC1)C1=NC=NC2=C1SC=C2,338.15,OCHEM,3554,True
42965,CCCCN=C=O,198.15,OCHEM,17365,True
